# ticker	name	theme	role	flags
LSE:ISF	iShares Core FTSE 100 UCITS ETF	00_A	BENCHMARK	required
LSE:VUKE	Vanguard FTSE 100 UCITS ETF	00_A	BENCHMARK	required
LSE:VMID	Vanguard FTSE 250 UCITS ETF	00_A	BREADTH_PROXY	required
LSE:IQE	IQE	10_B	THEME_LEADER
LSE:SGE	Sage Group	10_D	THEME_LEADER
LSE:KNOS	Kainos Group	10_D	QUALITY_LEADER
LSE:CCC	Computacenter	10_D	QUALITY_LEADER
LSE:NCC	NCC Group	10_E	THEME_LEADER
LSE:AUTO	Auto Trader Group	10_F	THEME_LEADER
LSE:RMV	Rightmove	10_F	QUALITY_LEADER
LSE:MONY	MONY Group	10_F	QUALITY_LEADER
LSE:ITV	ITV	20_A	THEME_LEADER
LSE:WPP	WPP	20_A	QUALITY_LEADER
LSE:PSON	Pearson	20_A	QUALITY_LEADER
LSE:BT.A	BT Group	20_B	THEME_LEADER
LSE:VOD	Vodafone Group	20_B	LIQUIDITY_SENSOR
LSE:NXT	Next	30_A	THEME_LEADER
LSE:KGF	Kingfisher	30_A	QUALITY_LEADER
LSE:JD.	JD Sports Fashion	30_A	QUALITY_LEADER
LSE:ULVR	Unilever	30_B	ANCHOR
LSE:DGE	Diageo	30_B	THEME_LEADER
LSE:BATS	British American Tobacco	30_B	THEME_LEADER
LSE:IMB	Imperial Brands	30_B	QUALITY_LEADER
LSE:TSCO	Tesco	30_B	QUALITY_LEADER
LSE:RKT	Reckitt Benckiser Group	30_B	QUALITY_LEADER
LSE:SBRY	J Sainsbury	30_B	BETA_SATELLITE
LSE:IHG	InterContinental Hotels Group	30_C	THEME_LEADER
LSE:CPG	Compass Group	30_C	QUALITY_LEADER
LSE:WTB	Whitbread	30_C	QUALITY_LEADER
LSE:IAG	International Consolidated Airlines Group	30_C	BETA_SATELLITE
LSE:BRBY	Burberry Group	30_D	THEME_LEADER
LSE:HSBA	HSBC Holdings	40_A	ANCHOR
LSE:BARC	Barclays	40_A	THEME_LEADER
LSE:LLOY	Lloyds Banking Group	40_A	THEME_LEADER
LSE:NWG	NatWest Group	40_A	QUALITY_LEADER
LSE:STAN	Standard Chartered	40_A	QUALITY_LEADER
LSE:WISE	Wise	40_B	THEME_LEADER
LSE:LSEG	London Stock Exchange Group	40_C	ANCHOR
LSE:SDR	Schroders	40_C	QUALITY_LEADER
LSE:III	3i Group	40_C	QUALITY_LEADER
LSE:ABDN	abrdn	40_C	BETA_SATELLITE
LSE:PRU	Prudential	40_D	THEME_LEADER
LSE:LGEN	Legal & General Group	40_D	QUALITY_LEADER
LSE:AV.	Aviva	40_D	QUALITY_LEADER
LSE:BEZ	Beazley	40_D	QUALITY_LEADER
LSE:ADM	Admiral Group	40_D	QUALITY_LEADER
LSE:AZN	AstraZeneca	50_A	ANCHOR
LSE:GSK	GSK	50_A	THEME_LEADER
LSE:HIK	Hikma Pharmaceuticals	50_A	QUALITY_LEADER
LSE:SN.	Smith & Nephew	50_B	THEME_LEADER
LSE:CTEC	ConvaTec Group	50_B	QUALITY_LEADER
LSE:BA.	BAE Systems	60_A	THEME_LEADER
LSE:RR.	Rolls-Royce Holdings	60_A	THEME_LEADER
LSE:MRO	Melrose Industries	60_A	QUALITY_LEADER
LSE:QQ.	QinetiQ Group	60_A	QUALITY_LEADER
LSE:SMIN	Smiths Group	60_B	THEME_LEADER
LSE:WEIR	Weir Group	60_B	QUALITY_LEADER
LSE:IMI	IMI	60_B	QUALITY_LEADER
LSE:FGP	FirstGroup	60_C	THEME_LEADER
LSE:WIZZ	Wizz Air Holdings	60_C	BETA_SATELLITE
LSE:SHEL	Shell	70_A	ANCHOR
LSE:BP.	BP	70_A	THEME_LEADER
LSE:HBR	Harbour Energy	70_A	QUALITY_LEADER
LSE:WG.	John Wood Group	70_B	THEME_LEADER
LSE:ENOG	Energean	70_B	QUALITY_LEADER
LSE:JMAT	Johnson Matthey	80_A	THEME_LEADER
LSE:CRDA	Croda International	80_A	QUALITY_LEADER
LSE:MNDI	Mondi	80_A	QUALITY_LEADER
LSE:NG.	National Grid	80_B	THEME_LEADER
LSE:SSE	SSE	80_B	QUALITY_LEADER
LSE:SVT	Severn Trent	80_B	QUALITY_LEADER
LSE:UU.	United Utilities Group	80_B	QUALITY_LEADER
LSE:CNA	Centrica	80_B	BETA_SATELLITE
LSE:RIO	Rio Tinto	80_C	ANCHOR
LSE:AAL	Anglo American	80_C	THEME_LEADER
LSE:GLEN	Glencore	80_C	LIQUIDITY_SENSOR
LSE:ANTO	Antofagasta	80_C	QUALITY_LEADER
LSE:FRES	Fresnillo	80_C	BETA_SATELLITE
LSE:SMT	Scottish Mortgage Investment Trust	85_A	THEME_LEADER
LSE:FCIT	F&C Investment Trust	85_A	QUALITY_LEADER
LSE:RCP	RIT Capital Partners	85_A	QUALITY_LEADER
LSE:LAND	Landsec	90_A	THEME_LEADER
LSE:SGRO	Segro	90_A	THEME_LEADER
LSE:BLND	British Land	90_A	QUALITY_LEADER
LSE:SGLN	iShares Physical Gold ETC	00_A	BREADTH_PROXY	ineligible:excluded_instrument_type: a physical gold ETC is not an observation of this equity market
LSE:CUKX	iShares Core FTSE 100 UCITS ETF GBP Acc	00_A	BENCHMARK	ineligible:duplicate_asset: the accumulating class of a fund already held
