# ticker	name	theme	role	flags
BMFBOVESPA:BOVA11	iShares Ibovespa Fundo de Índice	00_A	BENCHMARK	required
BMFBOVESPA:SMAL11	iShares BM&FBOVESPA Small Cap	00_A	BREADTH_PROXY	required
BMFBOVESPA:TOTS3	Totvs	10_D	THEME_LEADER
BMFBOVESPA:MGLU3	Magazine Luiza	10_F	THEME_LEADER
BMFBOVESPA:LWSA3	Locaweb Serviços de Internet	10_F	BETA_SATELLITE
BMFBOVESPA:JBSS3	JBS	15_A	THEME_LEADER
BMFBOVESPA:SLCE3	SLC Agrícola	15_A	THEME_LEADER
BMFBOVESPA:SMTO3	São Martinho	15_A	QUALITY_LEADER
BMFBOVESPA:AGRO3	BrasilAgro	15_A	QUALITY_LEADER
BMFBOVESPA:VIVT3	Telefônica Brasil	20_B	THEME_LEADER
BMFBOVESPA:TIMS3	TIM	20_B	QUALITY_LEADER
BMFBOVESPA:LREN3	Lojas Renner	30_A	THEME_LEADER
BMFBOVESPA:VIVA3	Vivara Participações	30_A	QUALITY_LEADER
BMFBOVESPA:PETZ3	Petz	30_A	QUALITY_LEADER
BMFBOVESPA:ABEV3	Ambev	30_B	ANCHOR
BMFBOVESPA:ASAI3	Sendas Distribuidora	30_B	THEME_LEADER
BMFBOVESPA:BRFS3	BRF	30_B	QUALITY_LEADER
BMFBOVESPA:NTCO3	Natura	30_B	QUALITY_LEADER
BMFBOVESPA:PCAR3	Companhia Brasileira de Distribuição	30_B	BETA_SATELLITE
BMFBOVESPA:CVCB3	CVC Brasil	30_C	THEME_LEADER
BMFBOVESPA:AZUL4	Azul	30_C	LIQUIDITY_SENSOR
BMFBOVESPA:ITUB4	Itaú Unibanco	40_A	ANCHOR
BMFBOVESPA:BBDC4	Banco Bradesco	40_A	THEME_LEADER
BMFBOVESPA:BBAS3	Banco do Brasil	40_A	THEME_LEADER
BMFBOVESPA:SANB11	Banco Santander Brasil	40_A	QUALITY_LEADER
BMFBOVESPA:B3SA3	B3 Brasil Bolsa Balcão	40_C	THEME_LEADER
BMFBOVESPA:BPAC11	Banco BTG Pactual	40_C	QUALITY_LEADER
BMFBOVESPA:BBSE3	BB Seguridade	40_D	THEME_LEADER
BMFBOVESPA:PSSA3	Porto Seguro	40_D	QUALITY_LEADER
BMFBOVESPA:HYPE3	Hypera	50_A	THEME_LEADER
BMFBOVESPA:BLAU3	Blau Farmacêutica	50_A	QUALITY_LEADER
BMFBOVESPA:RDOR3	Rede D'Or São Luiz	50_C	THEME_LEADER
BMFBOVESPA:HAPV3	Hapvida Participações	50_C	THEME_LEADER
BMFBOVESPA:FLRY3	Fleury	50_C	QUALITY_LEADER
BMFBOVESPA:EMBR3	Embraer	60_A	THEME_LEADER
BMFBOVESPA:WEGE3	WEG	60_B	THEME_LEADER
BMFBOVESPA:KEPL3	Kepler Weber	60_B	QUALITY_LEADER
BMFBOVESPA:RAIL3	Rumo	60_C	THEME_LEADER
BMFBOVESPA:STBP3	Santos Brasil	60_C	QUALITY_LEADER
BMFBOVESPA:PETR4	Petróleo Brasileiro PN	70_A	ANCHOR
BMFBOVESPA:UGPA3	Ultrapar Participações	70_B	THEME_LEADER
BMFBOVESPA:VBBR3	Vibra Energia	70_B	QUALITY_LEADER
BMFBOVESPA:PRIO3	PRIO	70_C	THEME_LEADER
BMFBOVESPA:RECV3	PetroRecôncavo	70_C	QUALITY_LEADER
BMFBOVESPA:SUZB3	Suzano	80_A	THEME_LEADER
BMFBOVESPA:KLBN11	Klabin	80_A	THEME_LEADER
BMFBOVESPA:BRKM5	Braskem	80_A	BETA_SATELLITE
BMFBOVESPA:ELET3	Centrais Elétricas Brasileiras	80_B	THEME_LEADER
BMFBOVESPA:EQTL3	Equatorial Energia	80_B	THEME_LEADER
BMFBOVESPA:SBSP3	Companhia de Saneamento Básico de São Paulo	80_B	QUALITY_LEADER
BMFBOVESPA:CPLE6	Copel	80_B	QUALITY_LEADER
BMFBOVESPA:ENGI11	Energisa	80_B	QUALITY_LEADER
BMFBOVESPA:CMIG4	Cemig	80_B	BETA_SATELLITE
BMFBOVESPA:VALE3	Vale	80_C	ANCHOR
BMFBOVESPA:GGBR4	Gerdau	80_C	THEME_LEADER
BMFBOVESPA:CMIN3	CSN Mineração	80_C	QUALITY_LEADER
BMFBOVESPA:CSNA3	Companhia Siderúrgica Nacional	80_C	BETA_SATELLITE
BMFBOVESPA:USIM5	Usiminas	80_C	LIQUIDITY_SENSOR
BMFBOVESPA:MULT3	Multiplan Empreendimentos Imobiliários	90_A	THEME_LEADER
BMFBOVESPA:IGTI11	Iguatemi	90_A	QUALITY_LEADER
BMFBOVESPA:PETR3	Petróleo Brasileiro ON	70_A	THEME_LEADER	ineligible:duplicate_asset: a linha PN já ocupa a vaga desta empresa
BMFBOVESPA:GOLD11	Trend Ouro Fundo de Índice	00_A	BREADTH_PROXY	ineligible:excluded_instrument_type: um fundo de ouro não observa este mercado de ações
