# ticker	name	theme	role	flags
TSE:1306	NEXT FUNDS TOPIX連動型上場投信	00_A	BENCHMARK	required
TSE:1321	NEXT FUNDS 日経225連動型上場投信	00_A	BENCHMARK	required
TSE:1475	iシェアーズ・コア TOPIX ETF	00_A	BREADTH_PROXY	required
TSE:9984	ソフトバンクグループ	10_A	ANCHOR
TSE:4689	LINEヤフー	10_A	THEME_LEADER
TSE:6723	ルネサスエレクトロニクス	10_B	THEME_LEADER
TSE:6963	ローム	10_B	QUALITY_LEADER
TSE:4062	イビデン	10_B	QUALITY_LEADER
TSE:285A	キオクシアホールディングス	10_B	NEW_LISTING
TSE:8035	東京エレクトロン	10_C	ANCHOR
TSE:6857	アドバンテスト	10_C	THEME_LEADER
TSE:6920	レーザーテック	10_C	LIQUIDITY_SENSOR
TSE:6146	ディスコ	10_C	QUALITY_LEADER
TSE:7735	SCREENホールディングス	10_C	QUALITY_LEADER
TSE:4684	オービック	10_D	THEME_LEADER
TSE:4478	freee	10_D	NEW_LISTING
TSE:4704	トレンドマイクロ	10_E	THEME_LEADER
TSE:4755	楽天グループ	10_F	THEME_LEADER
TSE:4751	サイバーエージェント	10_F	QUALITY_LEADER
TSE:2371	カカクコム	10_F	QUALITY_LEADER
TSE:4385	メルカリ	10_F	BETA_SATELLITE
TSE:4307	野村総合研究所	10_G	THEME_LEADER
TSE:9613	NTTデータグループ	10_G	QUALITY_LEADER
TSE:3626	TIS	10_G	QUALITY_LEADER
TSE:3778	さくらインターネット	11_A	THEME_LEADER
TSE:6702	富士通	11_A	QUALITY_LEADER
TSE:6701	NEC	11_A	QUALITY_LEADER
TSE:4485	JTOWER	11_B	THEME_LEADER
TSE:9602	東宝	20_A	THEME_LEADER
TSE:4676	フジ・メディア・ホールディングス	20_A	QUALITY_LEADER
TSE:9401	TBSホールディングス	20_A	BETA_SATELLITE
TSE:9432	日本電信電話	20_B	ANCHOR
TSE:9433	KDDI	20_B	THEME_LEADER
TSE:9434	ソフトバンク	20_B	QUALITY_LEADER
TSE:7974	任天堂	20_C	THEME_LEADER
TSE:6758	ソニーグループ	20_C	ANCHOR
TSE:7832	バンダイナムコホールディングス	20_C	QUALITY_LEADER
TSE:9766	コナミグループ	20_C	QUALITY_LEADER
TSE:9697	カプコン	20_C	BETA_SATELLITE
TSE:9983	ファーストリテイリング	30_A	ANCHOR
TSE:4911	資生堂	30_A	QUALITY_LEADER
TSE:7453	良品計画	30_A	QUALITY_LEADER
TSE:9843	ニトリホールディングス	30_A	QUALITY_LEADER
TSE:7936	アシックス	30_A	BETA_SATELLITE
TSE:2914	日本たばこ産業	30_B	THEME_LEADER
TSE:8113	ユニ・チャーム	30_B	QUALITY_LEADER
TSE:2502	アサヒグループホールディングス	30_B	QUALITY_LEADER
TSE:2801	キッコーマン	30_B	QUALITY_LEADER
TSE:3382	セブン&アイ・ホールディングス	30_B	THEME_LEADER
TSE:7550	ゼンショーホールディングス	30_C	THEME_LEADER
